Domain	Phylum	Class	Order	Family	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.486076097372589	0.00204422969708233	0.204422969708233	66
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.063051745747089	0.000340901343151292	0.0340901343151292	5
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.287241711178348	0.000947807405535195	0.0947807405535195	30
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.10763387839983	0.000339648275341535	0.0339648275341535	9
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.138302698166281	0.000566491998300524	0.0566491998300524	12
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.0859146287065932	0.00039849709666401	0.039849709666401	7
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0	0	0	0
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.0859146287065932	0.000342197888150176	0.0342197888150176	7
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.0969100130080564	0.000307054578951409	0.0307054578951409	8
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.903089986991944	0.00732457000850173	0.732457000850173	224
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	1.00539503188671	0.00851585056432092	0.851585056432092	292
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.668036290092368	0.00424189688927561	0.424189688927561	117
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.38134074685258	0.023855702094647	2.3855702094647	738
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.50131606392933	0.067021204063544	6.7021204063544	983
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.30909761741201	0.0424832122790188	4.24832122790188	620
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.81207737085651	0.0668367013275783	6.68367013275783	2044
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.04873304832397	0.00950742220537198	0.950742220537198	326
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.5393897820725	0.0403510087752194	4.03510087752194	1076
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.76037535689917	0.0656587629613516	6.56587629613516	1811
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.51355052034634	0.033449016691456	3.3449016691456	1012
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.804480189105993	0.00587231136906794	0.587231136906794	172
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.35036917734789	0.0291179596174283	2.91179596174283	685
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.467977875279793	0.00208228379513014	0.208228379513014	62
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.227243781503063	0.0006635700066357	0.06635700066357	22
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.659202877464531	0.00470996529499256	0.470996529499256	114
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	0.524233799365304	0.00366640594446617	0.366640594446617	75
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Acholeplasmatales_/_Acholeplasmataceae	1.52827377716704	0.0402241498426345	4.02241498426345	1048
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelatoclostridiaceae	0	0	0	0
