index,Unassigned;__;__;__;__;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;__,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus_Arthromitus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Rodentibacter,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,d__Eukaryota;p__Parabasalia;__;__;__;__,MouseModel,MouseID,NNKexp,FMTstatus,TumorImp,Study
D6-S35,0.0,0.0,19.0,0.0,67.0,999.0,21764.0,0.0,25444.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,343.0,1160.0,296.0,0.0,2.0,0.0,9967.0,48.0,0.0,31372.0,0.0,0.0,622.0,83.0,9812.0,134.0,0.0,1541.0,0.0,93.0,261.0,25.0,83.0,240.0,1756.0,157.0,45.0,4578.0,39.0,966.0,946.0,522.0,12.0,1779.0,1564.0,7906.0,0.0,0.0,40.0,601.0,211.0,82.0,724.0,11.0,757.0,67.0,1300.0,33.0,0.0,4465.0,225.0,90.0,1966.0,105.0,43.0,0.0,6.0,141.0,1975.0,0.0,2.0,726.0,0.0,0.0,0.0,0.0,30132.0,0.0,WT,Donor6,Yes,Donor,NA,NNK-FMT
D7-S36,34.0,2196.0,23.0,219.0,873.0,5602.0,7299.0,1068.0,32350.0,1111.0,3435.0,80.0,10918.0,381.0,6716.0,1054.0,713.0,1716.0,4398.0,216.0,779.0,551.0,154.0,0.0,838.0,532.0,359.0,189.0,534.0,2894.0,8.0,995.0,0.0,37295.0,167.0,194.0,2.0,34.0,266.0,455.0,723.0,0.0,98.0,2285.0,798.0,345.0,0.0,2709.0,514.0,487.0,275.0,18931.0,303.0,927.0,1678.0,4121.0,181.0,0.0,1437.0,10705.0,108.0,90.0,431.0,1354.0,1089.0,264.0,1869.0,0.0,2679.0,173.0,5135.0,112.0,41.0,0.0,500.0,75.0,0.0,533.0,10.0,255.0,229.0,97.0,0.0,933.0,769.0,1018.0,0.0,0.0,97.0,23.0,18.0,358.0,WT,Donor7,Yes,Donor,NA,NNK-FMT
D8-S37,0.0,101.0,3.0,0.0,48.0,788.0,5233.0,432.0,14155.0,506.0,3192.0,67.0,6828.0,245.0,5328.0,208.0,628.0,505.0,12021.0,3697.0,152.0,227.0,25.0,0.0,391.0,93.0,88.0,0.0,294.0,91.0,0.0,246.0,0.0,20113.0,232.0,100.0,0.0,22.0,27.0,342.0,501.0,0.0,6.0,297.0,475.0,329.0,0.0,594.0,71.0,265.0,89.0,11263.0,35.0,35.0,941.0,4049.0,59.0,0.0,609.0,7060.0,16.0,67.0,92.0,320.0,337.0,19.0,374.0,0.0,1386.0,614.0,889.0,9.0,90.0,0.0,154.0,133.0,0.0,68.0,22.0,64.0,91.0,121.0,0.0,256.0,0.0,60.0,0.0,0.0,106.0,286.0,2.0,2475.0,WT,Donor8,Yes,Donor,NA,NNK-FMT
D9-S38,20.0,5880.0,0.0,136.0,201.0,1758.0,3483.0,506.0,22586.0,731.0,2295.0,42.0,3895.0,256.0,3585.0,292.0,450.0,617.0,2040.0,88.0,385.0,199.0,38.0,0.0,194.0,199.0,23.0,1193.0,23.0,3408.0,0.0,59.0,0.0,35959.0,26.0,42.0,1656.0,43.0,791.0,268.0,287.0,0.0,18.0,287.0,454.0,399.0,37.0,282.0,385.0,551.0,148.0,6445.0,277.0,725.0,646.0,8193.0,44.0,0.0,2299.0,4914.0,70.0,92.0,166.0,869.0,473.0,71.0,568.0,103.0,1472.0,169.0,1603.0,29.0,142.0,103.0,400.0,44.0,0.0,214.0,7.0,134.0,55.0,108.0,75.0,872.0,0.0,372.0,0.0,0.0,53.0,14.0,0.0,92.0,WT,Donor9,Yes,Donor,NA,NNK-FMT
E1-S40,132.0,9195.0,9.0,1770.0,133.0,993.0,3291.0,185.0,18174.0,350.0,1954.0,59.0,6290.0,205.0,2739.0,77.0,415.0,806.0,2253.0,437.0,50.0,123.0,78.0,71.0,104.0,1262.0,6.0,2342.0,98.0,11302.0,270.0,6.0,0.0,42433.0,18.0,100.0,0.0,0.0,111.0,51.0,0.0,0.0,0.0,0.0,131.0,73.0,0.0,218.0,51.0,104.0,0.0,2804.0,544.0,30.0,375.0,327.0,22.0,0.0,113.0,1992.0,13.0,63.0,42.0,0.0,207.0,42.0,100.0,0.0,124.0,167.0,145.0,0.0,0.0,0.0,57.0,0.0,0.0,37.0,0.0,15.0,13.0,90.0,542.0,57.0,6.0,1425.0,0.0,0.0,42.0,101.0,2.0,1076.0,WT,CtrlRec1,No,Recipient,Pre,NNK-FMT
E10-S49,212.0,8769.0,17.0,1992.0,185.0,1188.0,1451.0,280.0,17965.0,360.0,1645.0,188.0,3751.0,179.0,1545.0,161.0,181.0,491.0,1467.0,117.0,36.0,419.0,147.0,113.0,60.0,120.0,0.0,3977.0,0.0,18039.0,2360.0,47.0,0.0,24757.0,0.0,83.0,292.0,6.0,358.0,76.0,34.0,0.0,7.0,358.0,162.0,335.0,0.0,168.0,107.0,260.0,61.0,7032.0,0.0,246.0,212.0,1329.0,31.0,0.0,414.0,2515.0,30.0,178.0,87.0,267.0,234.0,29.0,167.0,65.0,660.0,308.0,603.0,17.0,115.0,0.0,172.0,25.0,0.0,127.0,0.0,28.0,49.0,58.0,1330.0,399.0,130.0,1122.0,0.0,0.0,57.0,74.0,0.0,838.0,WT,CtrlRec10,No,Recipient,Pre,NNK-FMT
E2-S41,277.0,11249.0,23.0,2665.0,164.0,920.0,3662.0,182.0,24402.0,502.0,2056.0,203.0,5746.0,120.0,1431.0,118.0,223.0,855.0,2595.0,114.0,21.0,322.0,157.0,5.0,55.0,578.0,7.0,4887.0,83.0,26469.0,155.0,0.0,0.0,27882.0,0.0,125.0,0.0,13.0,96.0,49.0,0.0,0.0,0.0,120.0,0.0,176.0,0.0,922.0,58.0,324.0,50.0,4200.0,45.0,46.0,82.0,924.0,35.0,0.0,333.0,2694.0,44.0,139.0,86.0,121.0,223.0,16.0,101.0,0.0,346.0,309.0,271.0,14.0,0.0,0.0,55.0,165.0,0.0,128.0,21.0,21.0,0.0,0.0,490.0,238.0,0.0,2878.0,0.0,0.0,95.0,27.0,0.0,331.0,WT,CtrlRec2,No,Recipient,Pre,NNK-FMT
E3-S42,0.0,10714.0,21.0,1221.0,94.0,957.0,2475.0,288.0,17255.0,305.0,1247.0,42.0,5380.0,143.0,2145.0,294.0,271.0,444.0,2556.0,145.0,63.0,211.0,380.0,25.0,68.0,96.0,0.0,3772.0,32.0,11678.0,5.0,3.0,0.0,37114.0,0.0,9.0,40.0,10.0,1858.0,54.0,180.0,0.0,5.0,153.0,726.0,480.0,40.0,484.0,89.0,197.0,57.0,2403.0,4448.0,149.0,93.0,1785.0,68.0,0.0,419.0,3957.0,41.0,277.0,143.0,358.0,456.0,16.0,378.0,73.0,837.0,833.0,841.0,9.0,92.0,0.0,245.0,78.0,0.0,184.0,8.0,62.0,59.0,81.0,0.0,336.0,0.0,458.0,0.0,0.0,56.0,169.0,0.0,1887.0,WT,CtrlRec3,No,Recipient,Pre,NNK-FMT
E5-S44,0.0,7794.0,12.0,1577.0,114.0,1008.0,2323.0,359.0,17305.0,530.0,2827.0,213.0,3556.0,120.0,957.0,61.0,213.0,749.0,88.0,0.0,14.0,184.0,13.0,0.0,80.0,123.0,0.0,3410.0,702.0,17779.0,254.0,0.0,0.0,25750.0,18.0,44.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,21.0,70.0,105.0,0.0,234.0,155.0,347.0,62.0,7377.0,0.0,189.0,569.0,386.0,56.0,0.0,529.0,3658.0,47.0,60.0,84.0,91.0,373.0,95.0,182.0,9.0,262.0,61.0,239.0,28.0,0.0,0.0,71.0,0.0,0.0,85.0,0.0,45.0,34.0,29.0,454.0,29.0,51.0,1591.0,0.0,0.0,45.0,0.0,0.0,21.0,WT,CtrlRec5,No,Recipient,Pre,NNK-FMT
E6-S45,102.0,6145.0,21.0,1337.0,255.0,634.0,1001.0,206.0,14957.0,238.0,1492.0,47.0,2622.0,102.0,1020.0,109.0,171.0,378.0,1498.0,354.0,9.0,342.0,404.0,0.0,0.0,83.0,2.0,3869.0,0.0,19582.0,0.0,29.0,0.0,23776.0,0.0,13.0,104.0,13.0,501.0,96.0,55.0,0.0,16.0,307.0,215.0,338.0,19.0,152.0,130.0,219.0,91.0,5342.0,2269.0,160.0,38.0,992.0,0.0,0.0,109.0,3431.0,24.0,89.0,143.0,298.0,427.0,32.0,247.0,58.0,642.0,358.0,333.0,13.0,0.0,0.0,256.0,107.0,0.0,155.0,19.0,33.0,85.0,73.0,0.0,403.0,5.0,1047.0,0.0,0.0,61.0,104.0,0.0,1682.0,WT,CtrlRec6,No,Recipient,Pre,NNK-FMT
E7-S46,111.0,6798.0,109.0,1590.0,207.0,646.0,1538.0,150.0,18879.0,275.0,2372.0,71.0,3190.0,188.0,1320.0,94.0,406.0,641.0,2329.0,487.0,7.0,70.0,142.0,751.0,40.0,68.0,0.0,6322.0,0.0,13385.0,11.0,56.0,0.0,22599.0,0.0,21.0,100.0,12.0,543.0,80.0,235.0,0.0,15.0,86.0,98.0,157.0,27.0,148.0,55.0,91.0,35.0,3692.0,996.0,46.0,189.0,658.0,15.0,0.0,238.0,1630.0,18.0,12.0,49.0,97.0,172.0,40.0,84.0,21.0,234.0,54.0,245.0,12.0,26.0,0.0,49.0,114.0,0.0,33.0,35.0,23.0,32.0,167.0,0.0,436.0,101.0,1250.0,0.0,0.0,91.0,18.0,0.0,280.0,WT,CtrlRec7,No,Recipient,Pre,NNK-FMT
E8-S47,152.0,7886.0,60.0,1224.0,268.0,1149.0,837.0,277.0,17433.0,211.0,1246.0,42.0,2786.0,101.0,1614.0,38.0,229.0,293.0,6464.0,1425.0,30.0,648.0,1472.0,464.0,43.0,75.0,0.0,4362.0,0.0,13670.0,0.0,143.0,0.0,19915.0,0.0,43.0,407.0,8.0,388.0,111.0,0.0,0.0,26.0,308.0,485.0,764.0,19.0,413.0,237.0,400.0,186.0,12416.0,2398.0,337.0,34.0,4073.0,42.0,0.0,1551.0,8189.0,109.0,394.0,391.0,463.0,568.0,22.0,606.0,214.0,1480.0,379.0,1369.0,31.0,51.0,7.0,467.0,55.0,0.0,328.0,0.0,127.0,127.0,54.0,0.0,338.0,61.0,688.0,0.0,0.0,72.0,463.0,0.0,5565.0,WT,CtrlRec8,No,Recipient,Pre,NNK-FMT
E9-S48,173.0,10372.0,0.0,1374.0,99.0,712.0,1199.0,256.0,18073.0,454.0,1990.0,391.0,3772.0,255.0,1340.0,131.0,305.0,671.0,3421.0,504.0,7.0,79.0,62.0,471.0,146.0,153.0,0.0,4469.0,0.0,15038.0,6450.0,169.0,0.0,31136.0,8.0,131.0,391.0,19.0,416.0,63.0,0.0,0.0,21.0,144.0,257.0,216.0,22.0,325.0,97.0,210.0,66.0,5667.0,0.0,219.0,219.0,642.0,0.0,0.0,679.0,3521.0,34.0,70.0,68.0,153.0,285.0,57.0,160.0,44.0,374.0,186.0,270.0,13.0,89.0,0.0,144.0,0.0,0.0,63.0,25.0,17.0,19.0,62.0,3255.0,622.0,359.0,1166.0,0.0,0.0,155.0,117.0,0.0,1052.0,WT,CtrlRec9,No,Recipient,Pre,NNK-FMT
